elecnum,distname,distcode,munname1,munname2,muncode,nkneeds
28,秋田２区,502,平鹿郡,雄物川町,NA,NA
28,秋田２区,502,本荘市,本庄市,NA,NA
28,秋田２区,502,由利郡,岩城町,NA,NA
28,秋田２区,502,由利郡,金浦町,NA,NA
28,秋田２区,502,由利郡,象潟町,NA,NA
28,秋田２区,502,由利郡,仁賀保町,NA,NA
28,秋田２区,502,由利郡,西目村,NA,NA
28,秋田２区,502,由利郡,大内村,NA,NA
28,秋田２区,502,由利郡,鳥海村,NA,NA
28,秋田２区,502,由利郡,東由利村,NA,NA
28,秋田２区,502,由利郡,矢島町,NA,NA
28,秋田２区,502,由利郡,由利村,NA,NA
28,秋田２区,502,雄勝郡,稲庭川連町,NA,NA
28,秋田２区,502,雄勝郡,羽後町,NA,NA
28,秋田２区,502,雄勝郡,皆瀬村,NA,NA
28,秋田２区,502,雄勝郡,東成瀬村,NA,NA
28,秋田２区,502,雄勝郡,雄勝町,NA,NA
28,山形１区,601,寒河江市,寒河江市,NA,NA
28,山形１区,601,山形市,山形市,NA,NA
28,山形１区,601,上山市,上山市,NA,NA
28,山形１区,601,西村山郡,河北町,NA,NA
28,山形１区,601,西村山郡,左沢町,NA,NA
28,山形１区,601,西村山郡,漆川村,NA,NA
28,山形１区,601,西村山郡,西川町,NA,NA
28,山形１区,601,西村山郡,朝日町,NA,NA
28,山形１区,601,西置賜郡,小国町,NA,NA
28,山形１区,601,西置賜郡,津川村,NA,NA
28,山形１区,601,西置賜郡,白鷹町,NA,NA
28,山形１区,601,西置賜郡,飯豊町,NA,NA
28,山形１区,601,長井市,長井市,NA,NA
28,山形１区,601,東村山郡,山辺町,NA,NA
28,山形１区,601,東村山郡,中山町,NA,NA
28,山形１区,601,東村山郡,天童町,NA,NA
28,山形１区,601,東村山郡,豊栄村,NA,NA
28,山形１区,601,東置賜郡,宮内町,NA,NA
28,山形１区,601,東置賜郡,高畠町,NA,NA
28,山形１区,601,東置賜郡,赤湯町,NA,NA
28,山形１区,601,東置賜郡,川西町,NA,NA
28,山形１区,601,東置賜郡,和郷村,NA,NA
28,山形１区,601,米沢市,米沢市,NA,NA
28,山形２区,602,最上郡,金山町,NA,NA
28,山形２区,602,最上郡,戸沢村,NA,NA
28,山形２区,602,最上郡,最上町,NA,NA
28,山形２区,602,最上郡,鮭川村,NA,NA
28,山形２区,602,最上郡,舟形町,NA,NA
28,山形２区,602,最上郡,真室川町,NA,NA
28,山形２区,602,最上郡,大蔵村,NA,NA
28,山形２区,602,酒田市,酒田市,NA,NA
28,山形２区,602,新庄市,新庄市,NA,NA
28,山形２区,602,西田川郡,温海町,NA,NA
28,山形２区,602,西田川郡,大山町,NA,NA
28,山形２区,602,村山市,村山市,NA,NA
28,山形２区,602,鶴岡市,鶴岡市,NA,NA
28,山形２区,602,東田川郡,羽黒町,NA,NA
28,山形２区,602,東田川郡,櫛引村,NA,NA
28,山形２区,602,東田川郡,三川村,NA,NA
28,山形２区,602,東田川郡,朝日村,NA,NA
28,山形２区,602,東田川郡,藤島町,NA,NA
28,山形２区,602,東田川郡,余目町,NA,NA
28,山形２区,602,東田川郡,立川町,NA,NA
28,山形２区,602,飽海郡,松山町,NA,NA
28,山形２区,602,飽海郡,八幡町,NA,NA
28,山形２区,602,飽海郡,平田村,NA,NA
28,山形２区,602,飽海郡,遊佐町,NA,NA
28,山形２区,602,北村山郡,大石田町,NA,NA
28,山形２区,602,北村山郡,東根町,NA,NA
28,山形２区,602,北村山郡,尾花沢町,NA,NA
28,福島１区,701,安積郡,逢瀬村,NA,NA
28,福島１区,701,安積郡,安積町,NA,NA
28,福島１区,701,安積郡,喜久田村,NA,NA
28,福島１区,701,安積郡,湖南村,NA,NA
28,福島１区,701,安積郡,三穂田村,NA,NA
28,福島１区,701,安積郡,日和田町,NA,NA
28,福島１区,701,安積郡,熱海町,NA,NA
28,福島１区,701,安積郡,富久山町,NA,NA
28,福島１区,701,安積郡,片平村,NA,NA
28,福島１区,701,安達郡,安達村,NA,NA
28,福島１区,701,安達郡,岩代町,NA,NA
28,福島１区,701,安達郡,大玉村,NA,NA
28,福島１区,701,安達郡,東和村,NA,NA
28,福島１区,701,安達郡,二本松町,NA,NA
28,福島１区,701,安達郡,白沢村,NA,NA
28,福島１区,701,安達郡,本宮町,NA,NA
28,福島１区,701,伊達郡,伊達町,NA,NA
28,福島１区,701,伊達郡,桑折町,NA,NA
28,福島１区,701,伊達郡,月舘町,NA,NA
28,福島１区,701,伊達郡,国見町,NA,NA
28,福島１区,701,伊達郡,川俣町,NA,NA
28,福島１区,701,伊達郡,飯野町,NA,NA
28,福島１区,701,伊達郡,保原町,NA,NA
28,福島１区,701,伊達郡,梁川町,NA,NA
28,福島１区,701,伊達郡,霊山町,NA,NA
28,福島１区,701,郡山市,郡山市,NA,NA
28,福島１区,701,信夫郡,吾妻村,NA,NA
28,福島１区,701,信夫郡,松川町,NA,NA
28,福島１区,701,信夫郡,信夫村,NA,NA
28,福島１区,701,信夫郡,飯坂町,NA,NA
28,福島１区,701,福島市,福島市,NA,NA
28,福島２区,702,河沼郡,河東村,NA,NA
28,福島２区,702,河沼郡,会津坂下町,NA,NA
28,福島２区,702,河沼郡,高郷村,NA,NA
28,福島２区,702,河沼郡,湯川村,NA,NA
28,福島２区,702,河沼郡,柳津町,NA,NA
28,福島２区,702,会津若松市,会津若松市,NA,NA
28,福島２区,702,岩瀬郡,岩瀬村,NA,NA
28,福島２区,702,岩瀬郡,鏡石村,NA,NA
28,福島２区,702,岩瀬郡,長沼町,NA,NA
28,福島２区,702,岩瀬郡,天栄村,NA,NA
28,福島２区,702,喜多方市,喜多方市,NA,NA
28,福島２区,702,須賀川市,須賀川市,NA,NA
28,福島２区,702,西白河郡,西郷村,NA,NA
28,福島２区,702,西白河郡,泉崎村,NA,NA
28,福島２区,702,西白河郡,大信村,NA,NA
28,福島２区,702,西白河郡,中島村,NA,NA
28,福島２区,702,西白河郡,東村,NA,NA
28,福島２区,702,西白河郡,表郷村,NA,NA
28,福島２区,702,西白河郡,矢吹町,NA,NA
28,福島２区,702,石川郡,玉川村,NA,NA
28,福島２区,702,石川郡,石川町,NA,NA
28,福島２区,702,石川郡,浅川町,NA,NA
28,福島２区,702,石川郡,大東村,NA,NA
28,福島２区,702,石川郡,平田村,NA,NA
28,福島２区,702,大沼郡,会津高田町,NA,NA
28,福島２区,702,大沼郡,金山町,NA,NA
28,福島２区,702,大沼郡,三島村,NA,NA
28,福島２区,702,大沼郡,昭和村,NA,NA
28,福島２区,702,大沼郡,新鶴村,NA,NA
28,福島２区,702,大沼郡,本郷町,NA,NA
28,福島２区,702,田村郡,三春町,NA,NA
28,福島２区,702,田村郡,小野町,NA,NA
28,福島２区,702,田村郡,常葉町,NA,NA
28,福島２区,702,田村郡,西田村,NA,NA
28,福島２区,702,田村郡,船引町,NA,NA
28,福島２区,702,田村郡,大越町,NA,NA
28,福島２区,702,田村郡,滝根町,NA,NA
28,福島２区,702,田村郡,中田村,NA,NA
28,福島２区,702,田村郡,田村町,NA,NA
28,福島２区,702,田村郡,都路村,NA,NA
28,福島２区,702,東白川郡,古殿町,NA,NA
28,福島２区,702,東白川郡,鮫川村,NA,NA
28,福島２区,702,東白川郡,棚倉町,NA,NA
28,福島２区,702,東白川郡,塙町,NA,NA
28,福島２区,702,東白川郡,矢祭村,NA,NA
28,福島２区,702,南会津郡,伊南村,NA,NA
28,福島２区,702,南会津郡,下郷町,NA,NA
28,福島２区,702,南会津郡,舘岩村,NA,NA
28,福島２区,702,南会津郡,只見村,NA,NA
28,福島２区,702,南会津郡,朝日村,NA,NA
28,福島２区,702,南会津郡,田島町,NA,NA
28,福島２区,702,南会津郡,南郷村,NA,NA
28,福島２区,702,南会津郡,桧枝岐村,NA,NA
28,福島２区,702,白河市,白河市,NA,NA
28,福島２区,702,北会津郡,北会津村,NA,NA
28,福島２区,702,耶麻郡,塩川町,NA,NA
28,福島２区,702,耶麻郡,山都町,NA,NA
28,福島２区,702,耶麻郡,西会津町,NA,NA
28,福島２区,702,耶麻郡,猪苗代町,NA,NA
28,福島２区,702,耶麻郡,熱塩加納村,NA,NA
28,福島２区,702,耶麻郡,磐梯村,NA,NA
28,福島２区,702,耶麻郡,北塩原村,NA,NA
28,福島３区,703,原町市,原町市,NA,NA
28,福島３区,703,常磐市,常磐市,NA,NA
28,福島３区,703,石城郡,遠野町,NA,NA
28,福島３区,703,石城郡,好間村,NA,NA
28,福島３区,703,石城郡,三和村,NA,NA
28,福島３区,703,石城郡,四倉町,NA,NA
28,福島３区,703,石城郡,小川町,NA,NA
28,福島３区,703,石城郡,川前村,NA,NA
28,福島３区,703,石城郡,田人村,NA,NA
28,福島３区,703,双葉郡,葛尾村,NA,NA
28,福島３区,703,双葉郡,久之浜町,NA,NA
28,福島３区,703,双葉郡,広野町,NA,NA
28,福島３区,703,双葉郡,川内村,NA,NA
28,福島３区,703,双葉郡,双葉町,NA,NA
28,福島３区,703,双葉郡,大久村,NA,NA
28,福島３区,703,双葉郡,大熊町,NA,NA
28,福島３区,703,双葉郡,楢葉町,NA,NA
28,福島３区,703,双葉郡,富岡町,NA,NA
28,福島３区,703,双葉郡,浪江町,NA,NA
28,福島３区,703,相馬郡,鹿島町,NA,NA
28,福島３区,703,相馬郡,小高町,NA,NA
28,福島３区,703,相馬郡,新地村,NA,NA
28,福島３区,703,相馬郡,飯舘村,NA,NA
28,福島３区,703,相馬市,相馬市,NA,NA
28,福島３区,703,内郷市,内郷市,NA,NA
28,福島３区,703,磐城市,磐城市,NA,NA
28,福島３区,703,平市,平市,NA,NA
28,福島３区,703,勿来市,勿来市,NA,NA
28,茨城１区,801,稲敷郡,阿見町,NA,NA
28,茨城１区,801,稲敷郡,河内村,NA,NA
28,茨城１区,801,稲敷郡,牛久町,NA,NA
28,茨城１区,801,稲敷郡,茎崎村,NA,NA
28,茨城１区,801,稲敷郡,江戸崎町,NA,NA
28,茨城１区,801,稲敷郡,桜川村,NA,NA
28,茨城１区,801,稲敷郡,新利根村,NA,NA
28,茨城１区,801,稲敷郡,東村,NA,NA
28,茨城１区,801,稲敷郡,美浦村,NA,NA
28,茨城１区,801,行方郡,牛堀町,NA,NA
28,茨城１区,801,行方郡,玉造町,NA,NA
28,茨城１区,801,行方郡,潮来町,NA,NA
28,茨城１区,801,行方郡,北浦村,NA,NA
28,茨城１区,801,行方郡,麻生町,NA,NA
28,茨城１区,801,鹿島郡,旭村,NA,NA
28,茨城１区,801,鹿島郡,鹿島町,NA,NA
28,茨城１区,801,鹿島郡,神栖村,NA,NA
28,茨城１区,801,鹿島郡,大野村,NA,NA
28,茨城１区,801,鹿島郡,大洋村,NA,NA
28,茨城１区,801,鹿島郡,波崎町,NA,NA
28,茨城１区,801,鹿島郡,鉾田町,NA,NA
28,茨城１区,801,水戸市,水戸市,NA,NA
28,茨城１区,801,西茨城郡,笠間町,NA,NA
28,茨城１区,801,西茨城郡,岩間町,NA,NA
28,茨城１区,801,西茨城郡,岩瀬町,NA,NA
28,茨城１区,801,西茨城郡,七会村,NA,NA
28,茨城１区,801,西茨城郡,友部町,NA,NA
28,茨城１区,801,東茨城郡,茨城町,NA,NA
28,茨城１区,801,東茨城郡,桂村,NA,NA
28,茨城１区,801,東茨城郡,御前山村,NA,NA
28,茨城１区,801,東茨城郡,小川町,NA,NA
28,茨城１区,801,東茨城郡,常澄村,NA,NA
28,茨城１区,801,東茨城郡,常北町,NA,NA
28,茨城１区,801,東茨城郡,大洗町,NA,NA
28,茨城１区,801,東茨城郡,内原村,NA,NA
28,茨城１区,801,東茨城郡,美野里村,NA,NA
28,茨城１区,801,北相馬郡,取手町,NA,NA
28,茨城１区,801,北相馬郡,守谷町,NA,NA
28,茨城１区,801,北相馬郡,藤代町,NA,NA
28,茨城１区,801,北相馬郡,利根町,NA,NA
28,茨城１区,801,竜ケ崎市,竜ケ崎市,NA,NA
28,茨城２区,802,久慈郡,金砂郷村,NA,NA
28,茨城２区,802,久慈郡,水府村,NA,NA
28,茨城２区,802,久慈郡,大子町,NA,NA
28,茨城２区,802,久慈郡,里美村,NA,NA
28,茨城２区,802,高萩市,高萩市,NA,NA
28,茨城２区,802,勝田市,勝田市,NA,NA
28,茨城２区,802,常陸太田市,常陸太田市,NA,NA
28,茨城２区,802,多賀郡,十王町,NA,NA
28,茨城２区,802,那珂郡,瓜連町,NA,NA
28,茨城２区,802,那珂郡,山方町,NA,NA
28,茨城２区,802,那珂郡,緒川村,NA,NA
28,茨城２区,802,那珂郡,大宮町,NA,NA
28,茨城２区,802,那珂郡,東海村,NA,NA
28,茨城２区,802,那珂郡,那珂町,NA,NA
28,茨城２区,802,那珂郡,美和村,NA,NA
28,茨城２区,802,那珂湊市,那珂湊市,NA,NA
28,茨城２区,802,日立市,日立市,NA,NA
28,茨城２区,802,北茨城市,北茨城市,NA,NA
28,茨城３区,803,猿島郡,猿島町,NA,NA
28,茨城３区,803,猿島郡,岩井町,NA,NA
28,茨城３区,803,猿島郡,境町,NA,NA
28,茨城３区,803,猿島郡,五霞村,NA,NA
28,茨城３区,803,猿島郡,三和村,NA,NA
28,茨城３区,803,猿島郡,総和村,NA,NA
28,茨城３区,803,下館市,下館市,NA,NA
28,茨城３区,803,下妻市,下妻市,NA,NA
28,茨城３区,803,結城郡,石下町,NA,NA
28,茨城３区,803,結城郡,千代川村,NA,NA
28,茨城３区,803,結城郡,八千代村,NA,NA
28,茨城３区,803,結城市,結城市,NA,NA
28,茨城３区,803,古河市,古河市,NA,NA
28,茨城３区,803,新治郡,玉里村,NA,NA
28,茨城３区,803,新治郡,桜村,NA,NA
28,茨城３区,803,新治郡,出島村,NA,NA
28,茨城３区,803,新治郡,新治村,NA,NA
28,茨城３区,803,新治郡,千代田村,NA,NA
28,茨城３区,803,新治郡,八郷町,NA,NA
28,茨城３区,803,真壁郡,関城町,NA,NA
28,茨城３区,803,真壁郡,協和村,NA,NA
28,茨城３区,803,真壁郡,真壁町,NA,NA
28,茨城３区,803,真壁郡,大和村,NA,NA
28,茨城３区,803,真壁郡,明野町,NA,NA
28,茨城３区,803,水海道市,水海道市,NA,NA
28,茨城３区,803,石岡市,石岡市,NA,NA
28,茨城３区,803,筑波郡,伊奈村,NA,NA
28,茨城３区,803,筑波郡,大穂町,NA,NA
28,茨城３区,803,筑波郡,谷田部町,NA,NA
28,茨城３区,803,筑波郡,谷和原村,NA,NA
28,茨城３区,803,筑波郡,筑波町,NA,NA
28,茨城３区,803,筑波郡,豊里町,NA,NA
28,茨城３区,803,土浦市,土浦市,NA,NA
28,栃木１区,901,宇都宮市,宇都宮市,NA,NA
28,栃木１区,901,塩谷郡,塩原町,NA,NA
28,栃木１区,901,塩谷郡,塩谷村,NA,NA
28,栃木１区,901,塩谷郡,喜連川町,NA,NA
28,栃木１区,901,塩谷郡,栗山村,NA,NA
28,栃木１区,901,塩谷郡,高根沢町,NA,NA
28,栃木１区,901,塩谷郡,氏家町,NA,NA
28,栃木１区,901,塩谷郡,藤原町,NA,NA
28,栃木１区,901,塩谷郡,矢板町,NA,NA
28,栃木１区,901,河内郡,河内村,NA,NA
28,栃木１区,901,河内郡,上河内村,NA,NA
28,栃木１区,901,河内郡,上三川町,NA,NA
28,栃木１区,901,河内郡,南河内村,NA,NA
28,栃木１区,901,今市市,今市市,NA,NA
28,栃木１区,901,鹿沼市,鹿沼市,NA,NA
28,栃木１区,901,上都賀郡,粟野町,NA,NA
28,栃木１区,901,上都賀郡,西方村,NA,NA
28,栃木１区,901,上都賀郡,足尾町,NA,NA
28,栃木１区,901,大田原市,大田原市,NA,NA
28,栃木１区,901,那須郡,烏山町,NA,NA
28,栃木１区,901,那須郡,黒磯町,NA,NA
28,栃木１区,901,那須郡,黒羽町,NA,NA
28,栃木１区,901,那須郡,小川町,NA,NA
28,栃木１区,901,那須郡,西那須野町,NA,NA
28,栃木１区,901,那須郡,湯津上村,NA,NA
28,栃木１区,901,那須郡,那須町,NA,NA
28,栃木１区,901,那須郡,南那須村,NA,NA
28,栃木１区,901,那須郡,馬頭町,NA,NA
28,栃木１区,901,日光市,日光市,NA,NA
28,栃木２区,902,安蘇郡,葛生町,NA,NA
28,栃木２区,902,安蘇郡,田沼町,NA,NA
28,栃木２区,902,下都賀郡,間々田町,NA,NA
28,栃木２区,902,下都賀郡,岩舟村,NA,NA
28,栃木２区,902,下都賀郡,桑絹村,NA,NA
28,栃木２区,902,下都賀郡,国分寺町,NA,NA
28,栃木２区,902,下都賀郡,壬生町,NA,NA
28,栃木２区,902,下都賀郡,石橋町,NA,NA
28,栃木２区,902,下都賀郡,大平村,NA,NA
28,栃木２区,902,下都賀郡,都賀村,NA,NA
28,栃木２区,902,下都賀郡,藤岡町,NA,NA
28,栃木２区,902,下都賀郡,美田村,NA,NA
28,栃木２区,902,下都賀郡,野木村,NA,NA
28,栃木２区,902,佐野市,佐野市,NA,NA
28,栃木２区,902,小山市,小山市,NA,NA
28,栃木２区,902,真岡市,真岡市,NA,NA
28,栃木２区,902,足利郡,御厨町,NA,NA
28,栃木２区,902,足利郡,坂西町,NA,NA
28,栃木２区,902,足利郡,菱村,NA,NA
28,栃木２区,902,足利郡,富田村,NA,NA
28,栃木２区,902,足利市,足利市,NA,NA
28,栃木２区,902,栃木市,栃木市,NA,NA
28,栃木２区,902,芳賀郡,益子町,NA,NA
28,栃木２区,902,芳賀郡,市貝村,NA,NA
28,栃木２区,902,芳賀郡,二宮町,NA,NA
28,栃木２区,902,芳賀郡,芳賀町,NA,NA
28,栃木２区,902,芳賀郡,茂木町,NA,NA
28,群馬１区,1001,伊勢崎市,伊勢崎市,NA,NA
28,群馬１区,1001,佐波郡,境町,NA,NA
28,群馬１区,1001,佐波郡,玉村町,NA,NA
28,群馬１区,1001,佐波郡,赤堀村,NA,NA
28,群馬１区,1001,佐波郡,東村,NA,NA
28,群馬１区,1001,沼田市,沼田市,NA,NA
28,群馬１区,1001,勢多郡,宮城村,NA,NA
28,群馬１区,1001,勢多郡,黒保根村,NA,NA
28,群馬１区,1001,勢多郡,城南村,NA,NA
28,群馬１区,1001,勢多郡,新里村,NA,NA
28,群馬１区,1001,勢多郡,赤城村,NA,NA
28,群馬１区,1001,勢多郡,大胡町,NA,NA
28,群馬１区,1001,勢多郡,東村,NA,NA
28,群馬１区,1001,勢多郡,粕川村,NA,NA
28,群馬１区,1001,勢多郡,富士見村,NA,NA
28,群馬１区,1001,勢多郡,北橘村,NA,NA
28,群馬１区,1001,前橋市,前橋市,NA,NA
28,群馬１区,1001,利根郡,久呂保村,NA,NA
28,群馬１区,1001,利根郡,月夜野町,NA,NA
28,群馬１区,1001,利根郡,糸之瀬村,NA,NA
28,群馬１区,1001,利根郡,新治村,NA,NA
28,群馬１区,1001,利根郡,水上町,NA,NA
28,群馬１区,1001,利根郡,川場村,NA,NA
28,群馬１区,1001,利根郡,白沢村,NA,NA
28,群馬１区,1001,利根郡,片品村,NA,NA
28,群馬１区,1001,利根郡,利根村,NA,NA
28,群馬２区,1002,館林市,館林市,NA,NA
28,群馬２区,1002,桐生市,桐生市,NA,NA
28,群馬２区,1002,山田郡,大間々町,NA,NA
28,群馬２区,1002,山田郡,毛里田村,NA,NA
28,群馬２区,1002,山田郡,矢場川村,NA,NA
28,群馬２区,1002,新田郡,笠懸村,NA,NA
28,群馬２区,1002,新田郡,新田町,NA,NA
28,群馬２区,1002,新田郡,尾島町,NA,NA
28,群馬２区,1002,新田郡,宝泉村,NA,NA
28,群馬２区,1002,新田郡,薮塚本町,NA,NA
28,群馬２区,1002,太田市,太田市,NA,NA
28,群馬２区,1002,邑楽郡,千代田村,NA,NA
28,群馬２区,1002,邑楽郡,大泉町,NA,NA
28,群馬２区,1002,邑楽郡,板倉町,NA,NA
28,群馬２区,1002,邑楽郡,明和村,NA,NA
28,群馬２区,1002,邑楽郡,邑楽村,NA,NA
28,群馬３区,1003,碓氷郡,安中町,NA,NA
28,群馬３区,1003,碓氷郡,松井田町,NA,NA
28,群馬３区,1003,甘楽郡,下仁田町,NA,NA
28,群馬３区,1003,甘楽郡,小幡町,NA,NA
28,群馬３区,1003,甘楽郡,新屋村,NA,NA
28,群馬３区,1003,甘楽郡,丹生村,NA,NA
28,群馬３区,1003,甘楽郡,南牧村,NA,NA
28,群馬３区,1003,甘楽郡,福島町,NA,NA
28,群馬３区,1003,甘楽郡,妙義町,NA,NA
28,群馬３区,1003,群馬郡,群南村,NA,NA
28,群馬３区,1003,群馬郡,群馬町,NA,NA
28,群馬３区,1003,群馬郡,榛名町,NA,NA
28,群馬３区,1003,群馬郡,倉賀野町,NA,NA
28,群馬３区,1003,群馬郡,倉淵村,NA,NA
28,群馬３区,1003,群馬郡,箕郷町,NA,NA
28,群馬３区,1003,吾妻郡,吾妻町,NA,NA
28,群馬３区,1003,吾妻郡,高山村,NA,NA
28,群馬３区,1003,吾妻郡,草津町,NA,NA
28,群馬３区,1003,吾妻郡,中之条町,NA,NA
28,群馬３区,1003,吾妻郡,長野原町,NA,NA
28,群馬３区,1003,吾妻郡,嬬恋村,NA,NA
28,群馬３区,1003,吾妻郡,東村,NA,NA
28,群馬３区,1003,吾妻郡,六合村,NA,NA
28,群馬３区,1003,高崎市,高崎市,NA,NA
28,群馬３区,1003,渋川市,渋川市,NA,NA
28,群馬３区,1003,多野郡,鬼石町,NA,NA
28,群馬３区,1003,多野郡,吉井町,NA,NA
